node_id,node_attr
1749,"""Tuesday from 12:30 to 14:30"""
1750,"""Monday from 12:30 to 14:30"""
1751,"""Friday from 09:30 to 11:30"""
1752,Food Pantry (St. Mark's Evangelical Lutheran Church)
1753,40.0502268
1754,"""https://www.facebook.com/StMarksPhila/"""
1755,"""Food Pantry (St. Mark's Evangelical Lutheran Church)_5130149218746368"""
1756,"""Food Pantry (St. Mark's Evangelical Lutheran Church)"""
1757,"""6344 North Broad Street, Philadelphia, PA 19141"""
1758,AB-Food Pantry (St. Mark's Evangelical Lutheran Church)
1759,P-Food Pantry (St. Mark's Evangelical Lutheran Church)
1760,"""tel:+1-215-224-1145"""
1761,"""The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet nutritional needsPlease call the food pantry before visiting to verify hours of availability and any additional information."""
1762,"""Tuesday from 10:00 to 16:00"""
1763,KITHS Kitchen and Garden (KITHS)
1764,40.0280863
1765,Asian
1766,"""https://www.facebook.com/kithsnonprofit/"""
1767,"""KITHS Kitchen and Garden (KITHS)_5480325573640192"""
1768,"""KITHS Kitchen and Garden (KITHS)"""
1769,"""4923 Old York Road, Philadelphia, PA 19141"""
1770,AB-KITHS Kitchen and Garden (KITHS)
1771,P-KITHS Kitchen and Garden (KITHS)
1772,"""tel:+1-215-278-6222"""
1773,"""KITHS Kitchen provides a culturally affirming stock pantry, supplied with food items reflective of what Cambodian refugees and Southeast Asians normally consume, such as canned baby corn, rice, seafood-based staples that are reminiscent of cuisines from their native countries (e.g., fish sauce, oyster sauce, etc.).This program provides:- Food distribution- Nutrition education- Information about food access opportunities- Emergency pantryKITHS cannot guarantee services without an appointment. Please call for more information."""
1774,"""Tuesday from 09:00 to 20:00"""
1775,"""Friday from 18:30 to 20:00"""
1776,"""Saturday from 12:00 to 18:00"""
1777,"""Thursday from 09:00 to 20:00"""
1778,"""Wednesday from 09:00 to 20:00"""
1779,Food Pantry (Church of the Holy Apostles and the Mediator)
1780,39.9548575
1781,"""Food Pantry (Church of the Holy Apostles and the Mediator)_6220814712832000"""
1782,"""Food Pantry (Church of the Holy Apostles and the Mediator)"""
1783,"""260 South 51st Street, Philadelphia, PA 19139"""
1784,AB-Food Pantry (Church of the Holy Apostles and the Mediator)
1785,P-Food Pantry (Church of the Holy Apostles and the Mediator)
1786,"""tel:+1-267-908-3287"""
1787,"""The Community Food Ministry distributes food monthly to community members in need. This program provides:- Food to meet basic nutritional needs"""
1788,"""This program serves individuals and families who are facing food insecurity."""
1789,Food Pantry (Mount Vernon Manor Community Development Corporation)
1790,39.9639594
1791,"""https://www.facebook.com/mountvernonmanorcdc/"""
1792,"""Food Pantry (Mount Vernon Manor Community Development Corporation)_5980171794251776"""
1793,"""Food Pantry (Mount Vernon Manor Community Development Corporation)"""
1794,"""631 North 39th Street, Philadelphia, PA 19104"""
1795,AB-Food Pantry (Mount Vernon Manor Community Development Corporation)
1796,P-Food Pantry (Mount Vernon Manor Community Development Corporation)
1797,"""tel:+1-215-475-9492"""
1798,Food Pantry (Saint Paul's Evangelical Lutheran Church)
1799,40.0414451
1800,"""Food Pantry (Saint Paul's Evangelical Lutheran Church)_6117146080575488"""
1801,"""Food Pantry (Saint Paul's Evangelical Lutheran Church)"""
1802,"""5900 North 5th Street, Philadelphia, PA 19120"""
1803,AB-Food Pantry (Saint Paul's Evangelical Lutheran Church)
1804,P-Food Pantry (Saint Paul's Evangelical Lutheran Church)
1805,"""tel:+1-215-424-4800"""
1806,"""Saint Paul's Evangelical Lutheran Church helps alleviate hunger in the community in an environment of respect, care and hospitality.This program provides:- Foods to meet basic nutritional needsPlease call for any updated information."""
1807,"""Monday from 09:00 to 12:00"""
1808,Food Cupboardby (St. Peter's Church)
1809,39.9435671
1810,"""19106"""
1811,"""https://www.facebook.com/stpetersphila"""
1812,"""Food Cupboardby (St. Peter's Church)_4674818478964736"""
1813,"""Food Cupboardby (St. Peter's Church)"""
1814,"""313 Pine Street, Philadelphia, PA 19106"""
1815,AB-Food Cupboardby (St. Peter's Church)
1816,P-Food Cupboardby (St. Peter's Church)
1817,19106
1818,"""tel:+1-215-925-5968"""
1819,"""The Food Cupboard provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs"""
1820,"""Friday from 08:00 to 16:00"""
1821,"""Sunday from 08:00 to 16:00"""
1822,Food Pantry (Golden Star Baptist Church)
1823,39.9807777
1824,"""Food Pantry (Golden Star Baptist Church)_6526637829783552"""
1825,"""Food Pantry (Golden Star Baptist Church)"""
1826,"""1635 North 27th Street, Philadelphia, PA 19121"""
1827,AB-Food Pantry (Golden Star Baptist Church)
1828,P-Food Pantry (Golden Star Baptist Church)
1829,"""tel:+1-215-769-0623"""
1830,"""GSBC offers a Food Pantry for individuals or families who are food insecure and are in need of assistance meeting their nutritional needs. This program provides: - Food to meet your basic nutritional needs"""
1831,Food Pantry (African Cultural Alliance of NorthAMerica Inc.)
1832,39.938005
1833,"""https://www.facebook.com/ACANA.Philadelphia"""
1834,"""https://www.twitter.com/@ACANAevents"""
1835,"""Food Pantry (African Cultural Alliance of NorthAMerica Inc.)_6524353764130816"""
1836,"""Food Pantry (African Cultural Alliance of NorthAMerica Inc.)"""
1837,"""This program covers residents of the following counties: Prince Georges County, MD and Philadelphia County, PA."""
1838,"""5530 Chester Avenue, Philadelphia, PA 19143"""
1839,AB-Food Pantry (African Cultural Alliance of NorthAMerica Inc.)
1840,P-Food Pantry (African Cultural Alliance of NorthAMerica Inc.)
1841,"""tel:+1-215-729-8225"""
1842,"""ACANA serves as a food bank and distributes food to members of the Southwest and West Philadelphia community. ACANA can also distribute clothing, toys, building materials and other resources received as donations.This program provides:- Food to meet basic nutritional requirements - Other items as availableThis program is distributed very two weeks at ACANA."""
1843,"""Tuesday from 10:00 to 18:00"""
1844,"""Wednesday from 10:00 to 18:00"""
1845,"""Thursday from 10:00 to 18:00"""
1846,"""This program serves individuals and families experiencing food insecurity."""
1847,SFHF Food Bank (Summers Home for Hope)
1848,39.968016
1849,"""https://www.facebook.com/summershomeforhope/?ref=bookmarks"""
1850,"""https://www.twitter.com/@shomeforhope"""
1851,"""SFHF Food Bank (Summers Home for Hope)_6622818784641024"""
1852,"""SFHF Food Bank (Summers Home for Hope)"""
1853,"""814 North 41st Street, Philadelphia, PA 19104"""
1854,AB-SFHF Food Bank (Summers Home for Hope)
1855,P-SFHF Food Bank (Summers Home for Hope)
1856,"""tel:+1-267-512-1617"""
1857,"""The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsPlease bring a bag or shopping cart to collect food."""
1858,"""Saturday from 09:00 to 11:00"""
1859,"""Monday from 12:00 to 18:00"""
1860,Food Cupboard (Saint Gabriel Catholic Church)
1861,39.9352463
1862,"""https://www.facebook.com/stgabesphilly"""
1863,"""Food Cupboard (Saint Gabriel Catholic Church)_6222496790740992"""
1864,"""Food Cupboard (Saint Gabriel Catholic Church)"""
1865,"""2917 Dickinson Street, Philadelphia, PA 19146"""
1866,AB-Food Cupboard (Saint Gabriel Catholic Church)
1867,P-Food Cupboard (Saint Gabriel Catholic Church)
1868,"""tel:+1-215-463-4060"""
1869,"""Saint Gabriel Catholic Church provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsFood is distributed every Tuesday, Wednesday, and Friday from 9:30am - 11am."""
1870,Food Baskets (St. Barbara's Roman Catholic Church)
1871,39.9879752
1872,"""https://www.facebook.com/Saint-Barbara-Church-Phila-327434157812615"""
1873,"""Food Baskets (St. Barbara's Roman Catholic Church)_5175494499368960"""
1874,"""Food Baskets (St. Barbara's Roman Catholic Church)"""
1875,AB-Food Baskets (St. Barbara's Roman Catholic Church)
1876,P-Food Baskets (St. Barbara's Roman Catholic Church)
1877,"""St. Barbara's Roman Catholic Church helps alleviate hunger in the community in an environment of respect, care and hospitality. This program provides:  - Food to meet basic nutritional needsPlease call for any updated information."""
